# date, lon, lat, tau, shf, lhf, L, cd, cdn, ct, ctn, cq, cqn, tsrv, tsr, qsr, usr, psim, psit, psiq, u10n, t10n, tv10n, q10n, zo, zot, zoq, uref, tref, qref, iter, dter, dqer, dtwl, qair, qsea, Rl, Rs, Rnl
2.007072300000000000e+07,2.377224600000000123e+02,3.674558599999999586e+01,1.102315707426644170e-01,3.055890815332183763e+00,6.602222158485316683e+00,-8.312962517363141615e+02,1.133625539057708277e-03,1.256849544258933265e-03,1.067449916255484290e-03,1.171813857779102803e-03,1.067449916255484290e-03,1.171813857779102803e-03,-9.642899374213384153e-03,-8.306290291913548049e-03,-7.317542080533665484e-06,3.014263828668472534e-01,8.568869335289486244e-02,1.679455073336342530e-01,1.679455073336342530e-01,8.502356181010025438e+00,1.530896747549547854e+01,2.904315601324998966e+02,1.059626057138770075e-02,1.258710334225943920e-04,5.550592064404436915e-05,5.550592064404436915e-05,8.456169607649831832e+00,1.531083561687256633e+01,1.059790633654387852e-02,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,1.058683670879690883e-02,1.081764560825283945e-02,3.700000000000000000e+02,2.147879200000000139e+02,2.379227442158742889e+01
2.007072400000000000e+07,2.377220000000000084e+02,3.674535399999999896e+01,1.501761996859906356e-01,1.157921405486700017e+01,2.722795821879938671e+01,-3.419002901620933130e+02,1.212658664010679045e-03,1.325147687929258307e-03,1.110646101942306231e-03,1.192242855341508166e-03,1.110646101942306231e-03,1.192242855341508166e-03,-3.164090407516471914e-02,-2.695069913760198346e-02,-2.584407717031537028e-05,3.520731579428765801e-01,1.847561099872443435e-01,3.546306708438251576e-01,3.546306708438251576e-01,9.671652339276636923e+00,1.485500128838896217e+01,2.898933442298368277e+02,1.013354891029663238e-02,1.689939484729904276e-04,4.964778185217686037e-05,4.964778185217686037e-05,9.555090895301399101e+00,1.486855257903152960e+01,1.014654377174108515e-02,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,1.011232598426990009e-02,1.092264244214022524e-02,3.700000000000000000e+02,1.696369500000000130e+02,2.441606909325369656e+01
2.007072500000000000e+07,2.377220299999999895e+02,3.674564399999999864e+01,1.248435579570596060e-01,1.068702799013090043e+01,3.085382115780654999e+01,-2.691606595172828520e+02,1.182070145613599212e-03,1.283102461277612402e-03,1.108196699146050609e-03,1.179617621261296306e-03,1.108196699146050609e-03,1.179617621261296306e-03,-3.299012420312075200e-02,-2.723960424110533074e-02,-3.204632844824538543e-05,3.206302351119031391e-01,2.257183104717663813e-01,4.298087992976875049e-01,4.298087992976875049e-01,8.951041122907156478e+00,1.406215417134097834e+01,2.889691086742478205e+02,9.411809537118263208e-03,1.413558718226093488e-04,5.307173415050215758e-05,5.307173415050215758e-05,8.822005004829554409e+00,1.407896261044572839e+01,9.431584007976416204e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,9.390711173023315664e-03,1.038493257331496965e-02,3.700000000000000000e+02,1.853283000000000129e+02,2.024859781791951718e+01
2.007072600000000000e+07,2.377214400000000012e+02,3.674561299999999875e+01,1.197655011281898857e-01,1.506984236186426784e+01,4.309262070247218901e+01,-1.719378002395425824e+02,1.311002369501719934e-03,1.273751356889674547e-03,1.227399147812240207e-03,1.176471523161963951e-03,1.227399147812240207e-03,1.176471523161963951e-03,-4.729454280117317833e-02,-3.913174695909989176e-02,-4.559454389802064734e-05,3.137784797496118161e-01,1.899328732232836714e-01,3.641924301394412478e-01,3.641924301394412478e-01,8.791845471070072193e+00,1.361594955091374004e+01,2.884359783923124496e+02,8.929681193306839362e-03,1.356890149956218585e-04,5.371128626662362732e-05,5.371128626662362732e-05,8.609693057879407974e+00,1.365076075103235098e+01,8.970241631194020987e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,8.967825372627837022e-03,1.031284582575778437e-02,3.700000000000000000e+02,1.281736899999999935e+02,1.979482864958382038e+01
2.007072700000000000e+07,2.375485500000000059e+02,3.687825000000000131e+01,1.074339618360807963e-01,1.037916793837838014e+01,2.982434824332275980e+01,-2.184609110134079799e+02,1.162229943629496240e-03,1.250083612442620846e-03,1.109621518252009754e-03,1.168408823986959296e-03,1.109621518252009754e-03,1.168408823986959296e-03,-3.437343758044001524e-02,-2.843251607341807860e-02,-3.326462619535521789e-05,2.966512837520182688e-01,2.632988150184467635e-01,4.978517350310356915e-01,4.978517350310356915e-01,8.390276390518932814e+00,1.315108020403431510e+01,2.879426964728477287e+02,8.781536594897918629e-03,1.220908597647421393e-04,5.536427790421689189e-05,5.536427790421689189e-05,8.249100269406069330e+00,1.317194674703915780e+01,8.805949409833214656e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,8.766130726223866215e-03,9.788137746866399161e-03,3.700000000000000000e+02,1.191334800000000058e+02,1.564931139029342511e+01
2.007072800000000000e+07,2.353071899999999914e+02,4.067636999999999858e+01,8.504819227396466508e-02,-7.988587843829325408e+00,5.487772338546891504e+00,2.608314496653258630e+02,1.071163410318202785e-03,1.203844987266851092e-03,9.976114165804279496e-04,1.152127434978817040e-03,9.976114165804279496e-04,1.152127434978817040e-03,2.360805003504870547e-02,2.467512427946926337e-02,-6.898161043781490076e-06,2.639254709536804633e-01,-2.875420126531247345e-01,-3.833893502041663126e-01,-3.833893502041663126e-01,7.606797423197056318e+00,1.424882624035825529e+01,2.891285686098901806e+02,9.250525733644258952e-03,9.844963852306824650e-05,5.867671631319419705e-05,5.867671631319419705e-05,7.733280191711131124e+00,1.426066434938871907e+01,9.247216279895576277e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,9.231956825848987649e-03,9.458264742185956003e-03,3.700000000000000000e+02,2.692192999999999756e+02,1.301871201602124195e+01
2.007080800000000000e+07,2.300012999999999863e+02,4.595756500000000244e+01,6.848336693169976286e-02,2.211125243320537948e+01,4.377218813827873589e+01,-5.091886851650563273e+01,1.257057876108579140e-03,1.165369045332955355e-03,1.266824513473081490e-03,1.136471437558130579e-03,1.266824513473081490e-03,1.136471437558130579e-03,-8.679328771869727899e-02,-7.565646097289722982e-02,-6.112999083948735262e-05,2.375211693278686531e-01,4.646900591586800022e-01,8.494117266352136930e-01,8.494117266352136930e-01,6.957624356228583551e+00,1.428619935132400087e+01,2.892352882055330383e+02,9.644714726756908538e-03,8.151415507298845960e-05,6.051158063890239375e-05,6.051158063890239375e-05,6.627741639625178038e+00,1.444409031653276543e+01,9.772289730037946737e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,9.770082614406950042e-03,1.148094815119487209e-02,3.700000000000000000e+02,1.226002100000000041e+02,2.911208871970916690e+01
2.007080900000000000e+07,2.299854100000000017e+02,4.597934300000000007e+01,3.747533882870991012e-02,1.735147167583750161e+01,3.511973952453332970e+01,-2.510999190428613659e+01,1.132483962642079865e-03,1.074598876711008221e-03,1.227315855401527695e-03,1.093668645616422200e-03,1.227315855401527695e-03,1.093668645616422200e-03,-9.220912847745396657e-02,-8.015202602890433847e-02,-6.622371665733604743e-05,1.761009337581546097e-01,9.989688861271572851e-01,1.704593398819097994e+00,1.704593398819097994e+00,5.371998909326739735e+00,1.430038530022198984e+01,2.892435376858982750e+02,9.610396201716940243e-03,5.019589583378949695e-05,6.209692340602206650e-05,6.209692340602206650e-05,4.998799640745808404e+00,1.454858308501127340e+01,9.815463753832673333e-03,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,9.779530796965404948e-03,1.159615707273173313e-02,3.700000000000000000e+02,2.355758799999999837e+02,2.988924170724756380e+01
2.007081000000000000e+07,2.300038299999999936e+02,4.593234999999999957e+01,2.902554785256812944e-02,1.486003818496792483e+01,2.949495902835622374e+01,-1.920680905283363771e+01,1.192938897799465789e-03,1.044803348246826306e-03,1.304960233715752455e-03,1.078265514962888430e-03,1.304960233715752455e-03,1.078265514962888430e-03,-8.936366872131419614e-02,-7.784429439664918016e-02,-6.308399389113384162e-05,1.551099367515877958e-01,8.232694337566832665e-01,1.433338924985387619e+00,1.433338924985387619e+00,4.798647837170230801e+00,1.456241062742384429e+01,2.895438237113401669e+02,9.819585764146500015e-03,4.223151400386915375e-05,6.200418857175423815e-05,6.200418857175423815e-05,4.416347300430311762e+00,1.483749948193371893e+01,1.004251415924499978e-02,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,1.004099804664459854e-02,1.171073190379477887e-02,3.700000000000000000e+02,2.675457999999999856e+02,3.092134058480655057e+01
2.007081100000000000e+07,2.300167399999999986e+02,4.593366599999999522e+01,1.941749195824202245e-02,1.349063457422612267e+01,3.383881581410129513e+01,-1.072566337616015630e+01,1.144563049531166412e-03,1.009591398846080299e-03,1.312756354815572315e-03,1.059918378284737707e-03,1.312756354815572315e-03,1.059918378284737707e-03,-1.021919901987070334e-01,-8.622191476742530059e-02,-8.832051928483916322e-05,1.273197106299498726e-01,1.448334610603743133e+00,2.365292855701668806e+00,2.365292855701668806e+00,4.007961815273920259e+00,1.453596770521215831e+01,2.894169474755676106e+02,9.248364150011588458e-03,3.409713732741998649e-05,6.198906291969626006e-05,6.198906291969626006e-05,3.585924853103473531e+00,1.493019202577499982e+01,9.652183721877335629e-03,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,9.619891438917381812e-03,1.190237405326866234e-02,3.700000000000000000e+02,6.557581999999999312e+01,3.216352361034242335e+01
2.007081200000000000e+07,2.299900700000000313e+02,4.595002999999999815e+01,1.197795472749028749e-02,1.193176746226017748e+01,2.427697258815576475e+01,-5.859146730626743960e+00,1.157519252644217478e-03,9.867711031214510507e-04,1.388159638355203470e-03,1.050205013800618002e-03,1.388159638355203470e-03,1.050205013800618002e-03,-1.114093754924109642e-01,-9.676887048531949975e-02,-8.039304221033947268e-05,1.005702462112511575e-01,2.104096390898016367e+00,3.096070754534396396e+00,3.096070754534396396e+00,3.250522010784748339e+00,1.405415965976044390e+01,2.889592366139584669e+02,9.401384765876017596e-03,2.950261035932155934e-05,6.366326649985347939e-05,6.366326649985347939e-05,2.808817472821646177e+00,1.461112094141157058e+01,9.864093606030329212e-03,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,9.835689701753611708e-03,1.181892784502774560e-02,3.700000000000000000e+02,1.597935500000000104e+02,3.128739064482670784e+01
2.007081300000000000e+07,2.299753100000000074e+02,4.597523999999999944e+01,5.152905319406792667e-02,1.147974824578564856e+01,2.495077178315202460e+01,-6.550308402212696990e+01,1.055016977863484614e-03,1.119343553204054254e-03,1.110370410294207744e-03,1.116220796758275475e-03,1.110370410294207744e-03,1.116220796758275475e-03,-5.282422071090770582e-02,-4.544865795843774925e-02,-4.033480305653141292e-05,2.062810799530149231e-01,7.689812033943388414e-01,1.224214163780849018e+00,1.224214163780849018e+00,6.165597646758252282e+00,1.563588410447999877e+01,2.907612390330678522e+02,1.059994319037182997e-02,6.421939839497159712e-05,6.210693255633290076e-05,6.210693255633290076e-05,5.926543909389169862e+00,1.571681690989930757e+01,1.067176948654951531e-02,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,1.062901135830152805e-02,1.180890284255433839e-02,3.700000000000000000e+02,2.098595600000000161e+02,3.147018684765149033e+01
2.007081400000000000e+07,2.300165899999999795e+02,4.594367600000000351e+01,5.003669511647436396e-02,1.199864692244367959e+01,3.538463153595807853e+01,-5.677135485207433163e+01,1.061568671180121610e-03,1.115103666922016628e-03,1.122647268253502799e-03,1.114153118188823417e-03,1.122647268253502799e-03,1.114153118188823417e-03,-5.869867492763837513e-02,-4.821363487280792143e-02,-5.805474749487201335e-05,2.034348729231911235e-01,8.296906257466032386e-01,1.315684981427127864e+00,1.315684981427127864e+00,6.092055958477765820e+00,1.550097937970241446e+01,2.905285566377320379e+02,1.004975399482367811e-02,6.277754982186479365e-05,6.213925844052171877e-05,6.213925844052171877e-05,5.832391031495484768e+00,1.559503181462554267e+01,1.016300391624416245e-02,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,1.010488092539971010e-02,1.178976021051438353e-02,3.700000000000000000e+02,1.406966199999999958e+02,3.119005642536739131e+01
2.007081500000000000e+07,2.300171799999999678e+02,4.592648300000000461e+01,4.801848371309001828e-02,8.557539972726429411e+00,1.715083156119900565e+01,-7.773542532924076909e+01,1.171478195740319672e-03,1.110085300843834891e-03,1.204496650541325015e-03,1.111923749958793756e-03,1.204496650541325015e-03,1.111923749958793756e-03,-4.056805140008044874e-02,-3.525825346283730649e-02,-2.885424532441654825e-05,2.000083353023467958e-01,3.483054103898086673e-01,6.487671065618116906e-01,6.487671065618116906e-01,6.002988644378754124e+00,1.595451396617391993e+01,2.911602552146965763e+02,1.104394945820632613e-02,6.110247892611171249e-05,6.232747510643592477e-05,6.232747510643592477e-05,5.796242918740162509e+00,1.601058774818693564e+01,1.108983847718954772e-02,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,1.108862527183313192e-02,1.190854525887004994e-02,3.700000000000000000e+02,2.549248499999999922e+02,3.153944941257825008e+01
2.007081600000000000e+07,2.300123899999999821e+02,4.592096300000000042e+01,6.690699796830701374e-02,1.034656627902953652e+01,2.947167014115860439e+01,-1.029916626621634492e+02,1.215981701441058108e-03,1.163844676711682166e-03,1.212738177334570303e-03,1.136567203517175771e-03,1.212738177334570303e-03,1.136567203517175771e-03,-4.382549753792378683e-02,-3.618323450927857926e-02,-4.209272241745393140e-05,2.363570686365538687e-01,2.836309161638583820e-01,5.343145359044116915e-01,5.343145359044116915e-01,6.928175507279234147e+00,1.611227487734760189e+01,2.912796152814771631e+02,1.082036273306786166e-02,8.089125345524032470e-05,6.105086596717510384e-05,6.105086596717510384e-05,6.727557727960752132e+00,1.615960710087472307e+01,1.087542531034567037e-02,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,1.087348752513082190e-02,1.208381715348812169e-02,3.700000000000000000e+02,2.188026600000000030e+02,3.254845306548263295e+01
2.007081700000000000e+07,2.306133700000000317e+02,4.667592600000000402e+01,2.954973832570302258e-02,9.121178357278713733e+00,2.875875756450195553e+01,-3.173730719312836257e+01,1.043534498685935036e-03,1.047833597081040827e-03,1.153192715599103343e-03,1.080156031283886590e-03,1.153192715599103343e-03,1.080156031283886590e-03,-5.891531328416908797e-02,-4.781222377069639651e-02,-6.155483775211075242e-05,1.571607619673463241e-01,1.102704297059630800e+00,1.718298470798568456e+00,1.718298470798568456e+00,4.855082673529242498e+00,1.555696095264124779e+01,2.905876177837637329e+02,1.006529110070282854e-02,4.299454791524541682e-05,6.223036597476669200e-05,6.223036597476669200e-05,4.566944371839396055e+00,1.568785868692714303e+01,1.023381262429334110e-02,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,1.018567108291994379e-02,1.191077326268628195e-02,3.700000000000000000e+02,2.946373600000000010e+02,3.142879726137834240e+01
2.007081800000000000e+07,2.306241499999999860e+02,4.669672399999999612e+01,2.185020882462797992e-02,1.195690618683592277e+01,3.497686134446076522e+01,-1.436142462128720076e+01,1.188260443679755923e-03,1.019338056574080114e-03,1.327778484860704048e-03,1.065005896878841538e-03,1.327778484860704048e-03,1.065005896878841538e-03,-8.813658349653760715e-02,-7.252065173570534928e-02,-8.663077069867470843e-05,1.355658886306295996e-01,9.540556040092114110e-01,1.636042377404774317e+00,1.636042377404774317e+00,4.246055821421075294e+00,1.492181305710687411e+01,2.898302326671462765e+02,9.392082877859690704e-03,3.621755257402816937e-05,6.197758186827854174e-05,6.197758186827854174e-05,3.857164883281398282e+00,1.521464038633740756e+01,9.741884715070519424e-03,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,9.740059858069045201e-03,1.198984948736420489e-02,3.700000000000000000e+02,2.263632700000000284e+02,3.199953086533395918e+01
2.007081900000000000e+07,2.310389600000000030e+02,4.763821000000000083e+01,6.127199075414379442e-03,6.538837583322673730e+00,2.305280778336440406e+01,-3.390376245836464353e+00,1.262129139560737821e-03,9.841685074187681362e-04,1.551863601264001592e-03,1.060438503939657934e-03,1.551863601264001592e-03,1.060438503939657934e-03,-9.309464155322066947e-02,-7.396849575391967191e-02,-1.065076122993129386e-04,7.282553832748454858e-02,2.172953026140929111e+00,3.357568501531510652e+00,3.357568501531510652e+00,2.363269913435152247e+00,1.504227957443589503e+01,2.898723530200106211e+02,8.942654996131407796e-03,2.901036218469111466e-05,7.258106691884211932e-05,7.258106691884211932e-05,1.956954893296900977e+00,1.555263750607741713e+01,9.677521971093205541e-03,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,9.655266395340231927e-03,1.211414104049327034e-02,3.700000000000000000e+02,2.566155999999999722e+02,3.279906762496282369e+01
2.007082000000000000e+07,2.343581100000000106e+02,4.660930300000000415e+01,9.284356917633428130e-03,8.174484481615300169e+00,2.981447965186115567e+01,-5.149009807646238279e+00,1.200236231449050605e-03,9.827148755294993609e-04,1.441684236584053064e-03,1.052161929295554379e-03,1.441684236584053064e-03,1.052161929295554379e-03,-9.587691727274921805e-02,-7.556392618171824116e-02,-1.126822039573343687e-04,8.916021462603698766e-02,1.896292594245291951e+00,2.987462126742709501e+00,2.987462126742709501e+00,2.867449858474802049e+00,1.608849728738363183e+01,2.910363718560519715e+02,9.577777882471497778e-03,2.873817389917044236e-05,6.671505686058122630e-05,6.671505686058122630e-05,2.452596824934266451e+00,1.654340187713455634e+01,1.025613929582857263e-02,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,1.022723751975306537e-02,1.295158607151057802e-02,3.700000000000000000e+02,4.497701599999999900e+01,3.879893198146764632e+01
2.007082500000000000e+07,2.361411600000000135e+02,4.619061699999999604e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,1.002162350948841187e-02,1.665167631780151494e-02,3.700000000000000000e+02,1.094000000000000057e+02,6.157294880723223685e+01
2.007082600000000000e+07,2.351394500000000107e+02,4.649804999999999922e+01,1.673939372331818484e-02,3.610204359486120840e+00,4.602779797935212258e+01,-2.055815505526038578e+01,1.033467554106499335e-03,1.000340207306622126e-03,1.183076736843537711e-03,1.056018895079767613e-03,1.183076736843537711e-03,1.056018895079767613e-03,-4.806365341184242607e-02,-2.502103943336504016e-02,-1.302512646306462640e-04,1.180252679794014520e-01,1.332432519037588303e+00,2.046971721326302340e+00,2.046971721326302340e+00,3.731629390920312872e+00,1.620216516172223464e+01,2.908509508581109344e+02,7.880002220169012028e-03,3.217327443286073236e-05,6.267409213964333058e-05,6.267409213964333058e-05,3.455306066623374583e+00,1.628774472079578572e+01,8.325501130218326482e-03,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,8.241774963753802780e-03,1.178615632275244185e-02,3.700000000000000000e+02,4.678107999999999720e+02,3.122513035051921904e+01
2.007082700000000000e+07,2.310777399999999773e+02,4.788600999999999885e+01,2.836568326743486509e-02,1.337885535381961510e+01,6.514891778734276784e+01,-1.738004356228025671e+01,1.199552185643162298e-03,1.042810343873527877e-03,1.317292164243876818e-03,1.077387819068913351e-03,1.317292164243876818e-03,1.077387819068913351e-03,-9.602887240958293824e-02,-7.093343572573951317e-02,-1.410684141625903165e-04,1.535811441792207244e-01,8.670373549410967939e-01,1.501706053756737935e+00,1.501706053756737935e+00,4.755880362742468392e+00,1.507075692030468872e+01,2.896871984515883582e+02,7.727028286749912378e-03,4.173528649457748456e-05,6.210862534771848214e-05,6.210862534771848214e-05,4.356247460026939855e+00,1.533347819775480048e+01,8.249513537851343309e-03,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,8.246272116102270830e-03,1.195565945483991789e-02,3.700000000000000000e+02,1.971810600000000022e+02,3.254153130177526521e+01
2.007082800000000000e+07,2.309118299999999806e+02,4.795185999999999638e+01,9.591750327162888723e-02,1.028780099660327174e+01,3.717995675732203864e+01,-1.732499114226966128e+02,1.263957499217712105e-03,1.228932010349977023e-03,1.212207374096020522e-03,1.162351672620740625e-03,1.212207374096020522e-03,1.162351672620740625e-03,-3.789362539098918570e-02,-2.993840940614379484e-02,-4.417455145994718602e-05,2.815753745850782530e-01,1.887599099735022268e-01,3.620274802088556121e-01,3.620274802088556121e-01,8.032115194393540492e+00,1.597533393866899587e+01,2.910700408678676467e+02,1.041377774452407687e-02,1.108105431267151429e-04,5.764095037288014179e-05,5.764095037288014179e-05,7.870326054011164807e+00,1.600180801010117193e+01,1.045284061573309789e-02,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,1.045049529130436840e-02,1.174606731356307547e-02,3.700000000000000000e+02,1.153136200000000002e+02,3.082581571431189715e+01
2.007082900000000000e+07,2.309031500000000108e+02,4.795025300000000357e+01,7.528705690344497659e-02,8.121444557218795879e+00,2.364690880810928419e+01,-1.625956378200670258e+02,1.114341843510792711e-03,1.183471458121005716e-03,1.104371177224839663e-03,1.144763599211818866e-03,1.104371177224839663e-03,1.144763599211818866e-03,-3.248418662597356288e-02,-2.672376692422967145e-02,-3.176763358305376129e-05,2.498365964663611383e-01,3.278588902798891258e-01,6.128271788011706578e-01,6.128271788011706578e-01,7.262335034326268257e+00,1.604886782522964950e+01,2.912132426135009382e+02,1.080592631204059170e-02,8.918708474497188900e-05,6.019448081506811226e-05,6.019448081506811226e-05,7.112869468985838495e+00,1.607370567377472526e+01,1.083545207739431207e-02,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,1.080034630885572632e-02,1.176058483596031934e-02,3.700000000000000000e+02,1.759137899999999775e+02,3.068442256747214003e+01
2.007083000000000000e+07,2.309029799999999852e+02,4.794949000000000439e+01,2.570239770000003546e-02,7.013584725920730456e+00,3.897869561938821192e+01,-2.888589819851832985e+01,1.036900083304168356e-03,1.033140886385288618e-03,1.156530923673443952e-03,1.072422915477340812e-03,1.156530923673443952e-03,1.072422915477340812e-03,-5.522058465481042427e-02,-3.932867873657601432e-02,-8.923389597180222098e-05,1.463028697610022910e-01,1.150702679599064471e+00,1.787692679555690889e+00,1.787692679555690889e+00,4.551677559471221102e+00,1.564178165716975855e+01,2.904960113930197281e+02,9.061143016970288691e-03,3.939017530036720657e-05,6.213763364289404600e-05,6.213763364289404600e-05,4.268470630159232115e+00,1.575501828410682492e+01,9.318068642567244736e-03,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,9.251137037925363793e-03,1.173721732954184811e-02,3.700000000000000000e+02,1.269788300000000021e+02,3.051949910136714550e+01
2.007083100000000000e+07,2.312910200000000316e+02,4.845609999999999928e+01,3.138233139925484388e-02,7.403275181271940397e+00,5.069376411338879507e+01,-3.546842081496848209e+01,1.040393827130014570e-03,1.054081331152363459e-03,1.143564408452113403e-03,1.083660452721556386e-03,1.143564408452113403e-03,1.083660452721556386e-03,-5.629002053927677912e-02,-3.758569526264762817e-02,-1.051231378248489217e-04,1.615457021471566335e-01,1.047362361576025469e+00,1.637790191704872500e+00,1.637790191704872500e+00,4.975736279281131935e+00,1.620087877647551977e+01,2.910379280748463771e+02,8.946328069600471139e-03,4.460067147762024445e-05,6.242961163829201070e-05,6.242961163829201070e-05,4.698733911343723868e+00,1.629768212169153685e+01,9.217076590545318637e-03,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,9.130750933465249519e-03,1.209671211964705347e-02,3.700000000000000000e+02,3.657796000000000163e+02,3.324398646351151854e+01
2.007090100000000000e+07,3.023859299999999735e+02,3.377145399999999853e+01,1.000377841359719744e-01,7.106320899385751844e+00,1.332029770502286965e+02,-1.522116800854007863e+02,1.174280673237250655e-03,1.245650349057191410e-03,1.135267578155371368e-03,1.173367463738091577e-03,1.135267578155371368e-03,1.173367463738091577e-03,-4.981452149208075164e-02,-2.061912109204202745e-02,-1.593132392978106090e-04,2.928456024922420631e-01,3.437659045972389915e-01,6.408066497214707224e-01,6.408066497214707224e-01,8.297357060033213827e+00,2.613712280677646049e+01,3.024559971186967573e+02,1.676361197615069271e-02,1.196596373857929769e-04,5.952985016601948487e-05,5.952985016601948487e-05,8.111826480934604788e+00,2.615729314031318609e+01,1.691945766710485979e-02,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,1.674677015231397156e-02,2.155560322891406783e-02,3.700000000000000000e+02,2.282046799999999678e+02,8.667893767370451030e+01
